#,Average,std
1,1.02,0.14070529413628968
2,1.06,0.23868325657594208
3,1.0,0.0
4,1.0,0.0
5,1.0,0.0
6,1.0,0.0
7,1.21,0.40936018074033237
8,3.97,0.17144660799776537
9,2.9,0.38924947208076155
10,1.87,0.33799766898963113
11,2.89,0.3144660377352201
12,1.97,0.17144660799776537
13,1.0,0.0
14,1.0,0.0
15,2.32,0.4688261722621507
16,1.0,0.0
17,1.0,0.0
18,2.88,0.45571566538442326
19,4.34,0.4760952285695235
20,2.94,0.23868325657594208
21,2.92,0.4187523556393868
22,2.02,0.20000000000000004
23,1.35,0.47937248544110217
24,3.04,0.28141058827257937
25,4.95,0.21904291355759042
26,5.0,0.0
27,5.0,0.0
28,5.0,0.0
29,5.0,0.0
30,4.98,0.14070529413628974
31,5.0,0.0
