#,Averages,std
1,1.05,0.21904291355759034
2,1.0,0.0
3,1.0,0.0
4,1.0,0.0
5,1.0,0.0
6,1.0,0.0
7,1.06,0.23868325657594208
8,3.96,0.19694638556693236
9,2.84,0.36845294917747057
10,1.98,0.20000000000000004
11,2.49,0.5221362491019588
12,1.96,0.19694638556693236
13,1.0,0.0
14,1.0,0.0
15,2.46,0.5206833117271102
16,1.0,0.0
17,1.0,0.0
18,1.86,0.34873508801977704
19,4.0,0.14213381090374008
20,2.95,0.2972941950052815
21,3.05,0.26111648393354675
22,2.0,0.14213381090374033
23,1.94,0.23868325657594208
24,3.35,0.4793724854411023
25,5.0,0.0
26,5.0,0.0
27,5.0,0.0
28,5.0,0.0
29,4.88,0.3265986323710905
30,5.0,0.0
31,5.0,0.0
